date,home_team,away_team,winner,first_shooter,match_key,home_team.res,away_team.res,goal_diff,total_goals,abs_goal_diff,tournament,neutral,country,ninety_winner,match_type,goal_efficiency,early_goals,mid_goals,late_goals,extra_goals,total_team_goals,late_goal_ratio,early_goal_ratio,goal_momentum,draw_90,winner_is_ninety_winner,late_goal_shift,goals_penalty_ratio,big_tourney,match_intensity,home_confed,pressure_index,home_advantage,neutral_big_tourney,game_balance,year,decade,result_type,target_win_home
2013-01-23,Sweden,North Korea,Sweden,Colombia,2013-01-23 Sweden North Korea,Sweden,North Korea,0,2,0,King's Cup,TRUE,Thailand,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,UEFA,0,0,0,1,2013,2010,draw,TRUE
2013-02-02,South Africa,Mali,Mali,South Africa,2013-02-02 South Africa Mali,South Africa,Mali,0,2,0,African Cup of Nations,FALSE,South Africa,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,CAF,1,1,0,1,2013,2010,draw,FALSE
2013-02-06,Burkina Faso,Ghana,Burkina Faso,Ghana,2013-02-06 Burkina Faso Ghana,Burkina Faso,Ghana,0,2,0,African Cup of Nations,TRUE,South Africa,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,CAF,1,0,1,1,2013,2010,draw,TRUE
2013-06-27,Spain,Italy,Spain,Italy,2013-06-27 Spain Italy,Spain,Italy,0,0,0,Confederations Cup,TRUE,Brazil,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,0,0,1,2013,2010,draw,TRUE
2013-06-30,Uruguay,Italy,Italy,Uruguay,2013-06-30 Uruguay Italy,Uruguay,Italy,0,4,0,Confederations Cup,TRUE,Brazil,Draw,draw,4,1,0,1,0,2,0.5,0.5,0,TRUE,FALSE,0,4,FALSE,0,CONMEBOL,0,0,0,1,2013,2010,draw,FALSE
2013-07-13,Zimbabwe,Malawi,Zimbabwe,Colombia,2013-07-13 Zimbabwe Malawi,Zimbabwe,Malawi,0,2,0,COSAFA Cup,TRUE,Zambia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2013,2010,draw,TRUE
2013-07-14,Angola,Lesotho,Lesotho,Colombia,2013-07-14 Angola Lesotho,Angola,Lesotho,0,2,0,COSAFA Cup,TRUE,Zambia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2013,2010,draw,FALSE
2013-07-17,Zambia,South Africa,Zambia,Colombia,2013-07-17 Zambia South Africa,Zambia,South Africa,0,0,0,COSAFA Cup,FALSE,Zambia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2013,2010,draw,TRUE
2014-05-05,Sealand,Chagos Islands,Chagos Islands,Colombia,2014-05-05 Sealand Chagos Islands,Sealand,Chagos Islands,0,2,0,Friendly,TRUE,England,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2014,2010,draw,FALSE
2014-05-29,Latvia,Estonia,Latvia,Estonia,2014-05-29 Latvia Estonia,Latvia,Estonia,0,0,0,Baltic Cup,FALSE,Latvia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,1,0,1,2014,2010,draw,TRUE
2014-06-04,Abkhazia,South Ossetia,South Ossetia,Colombia,2014-06-04 Abkhazia South Ossetia,Abkhazia,South Ossetia,0,0,0,CONIFA World Football Cup,TRUE,Sweden,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2014,2010,draw,FALSE
2014-06-04,Ellan Vannin,Iraqi Kurdistan,Ellan Vannin,Colombia,2014-06-04 Ellan Vannin Iraqi Kurdistan,Ellan Vannin,Iraqi Kurdistan,0,2,0,CONIFA World Football Cup,TRUE,Sweden,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2014,2010,draw,TRUE
2014-06-05,Padania,Abkhazia,Padania,Colombia,2014-06-05 Padania Abkhazia,Padania,Abkhazia,0,6,0,CONIFA World Football Cup,TRUE,Sweden,Draw,draw,6,0,0,0,0,1,0,0,0,TRUE,FALSE,0,6,FALSE,0,Other,0,0,0,1,2014,2010,draw,TRUE
2014-06-05,Occitania,Iraqi Kurdistan,Iraqi Kurdistan,Colombia,2014-06-05 Occitania Iraqi Kurdistan,Occitania,Iraqi Kurdistan,0,4,0,CONIFA World Football Cup,TRUE,Sweden,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,0,0,1,2014,2010,draw,FALSE
2014-06-07,Padania,Iraqi Kurdistan,Padania,Colombia,2014-06-07 Padania Iraqi Kurdistan,Padania,Iraqi Kurdistan,0,2,0,CONIFA World Football Cup,TRUE,Sweden,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2014,2010,draw,TRUE
2014-06-08,County of Nice,Ellan Vannin,County of Nice,Colombia,2014-06-08 County of Nice Ellan Vannin,County of Nice,Ellan Vannin,0,0,0,CONIFA World Football Cup,TRUE,Sweden,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2014,2010,draw,TRUE
2014-06-28,Brazil,Chile,Brazil,Brazil,2014-06-28 Brazil Chile,Brazil,Chile,0,2,0,FIFA World Cup,FALSE,Brazil,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,CONMEBOL,1,1,0,1,2014,2010,draw,TRUE
2014-06-29,Costa Rica,Greece,Costa Rica,Costa Rica,2014-06-29 Costa Rica Greece,Costa Rica,Greece,0,2,0,FIFA World Cup,TRUE,Brazil,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,CONCACAF,1,0,1,1,2014,2010,draw,TRUE
2014-07-05,Netherlands,Costa Rica,Netherlands,Costa Rica,2014-07-05 Netherlands Costa Rica,Netherlands,Costa Rica,0,0,0,FIFA World Cup,TRUE,Brazil,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,UEFA,1,0,1,1,2014,2010,draw,TRUE
2014-07-09,Netherlands,Argentina,Argentina,Netherlands,2014-07-09 Netherlands Argentina,Netherlands,Argentina,0,0,0,FIFA World Cup,TRUE,Brazil,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,UEFA,1,0,1,1,2014,2010,draw,FALSE
2015-01-23,Iran,Iraq,Iraq,Iran,2015-01-23 Iran Iraq,Iran,Iraq,0,6,0,AFC Asian Cup,TRUE,Australia,Draw,draw,6,0,1,0,2,3,0,0,0,TRUE,FALSE,0,6,TRUE,6,AFC,1,0,1,1,2015,2010,draw,FALSE
2015-01-23,Japan,United Arab Emirates,United Arab Emirates,Japan,2015-01-23 Japan United Arab Emirates,Japan,United Arab Emirates,0,2,0,AFC Asian Cup,TRUE,Australia,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,AFC,1,0,1,1,2015,2010,draw,FALSE
2015-01-30,Curaçao,Aruba,Aruba,Colombia,2015-01-30 Curaçao Aruba,Curaçao,Aruba,0,0,0,ABCS Tournament,TRUE,Suriname,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2015,2010,draw,FALSE
2015-02-07,Equatorial Guinea,DR Congo,DR Congo,Equatorial Guinea,2015-02-07 Equatorial Guinea DR Congo,Equatorial Guinea,DR Congo,0,0,0,African Cup of Nations,FALSE,Equatorial Guinea,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,1,0,1,2015,2010,draw,FALSE
2015-02-08,Ivory Coast,Ghana,Ivory Coast,Ghana,2015-02-08 Ivory Coast Ghana,Ivory Coast,Ghana,0,0,0,African Cup of Nations,TRUE,Equatorial Guinea,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,0,1,1,2015,2010,draw,TRUE
2015-05-24,Zambia,Namibia,Namibia,Colombia,2015-05-24 Zambia Namibia,Zambia,Namibia,0,0,0,COSAFA Cup,TRUE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2015,2010,draw,FALSE
2015-05-24,South Africa,Botswana,Botswana,Colombia,2015-05-24 South Africa Botswana,South Africa,Botswana,0,0,0,COSAFA Cup,FALSE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2015,2010,draw,FALSE
2015-05-25,Mozambique,Malawi,Mozambique,Colombia,2015-05-25 Mozambique Malawi,Mozambique,Malawi,0,4,0,COSAFA Cup,TRUE,South Africa,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,0,0,1,2015,2010,draw,TRUE
2015-05-27,South Africa,Malawi,Malawi,Colombia,2015-05-27 South Africa Malawi,South Africa,Malawi,0,0,0,COSAFA Cup,FALSE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2015,2010,draw,FALSE
2015-06-21,Ellan Vannin,Felvidék,Ellan Vannin,Colombia,2015-06-21 Ellan Vannin Felvidék,Ellan Vannin,Felvidék,0,2,0,CONIFA European Football Cup,TRUE,Hungary,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2015,2010,draw,TRUE
2015-06-26,Argentina,Colombia,Argentina,Colombia,2015-06-26 Argentina Colombia,Argentina,Colombia,0,0,0,Copa América,TRUE,Chile,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,0,1,1,2015,2010,draw,TRUE
2015-06-27,Brazil,Paraguay,Paraguay,Brazil,2015-06-27 Brazil Paraguay,Brazil,Paraguay,0,2,0,Copa América,TRUE,Chile,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,TRUE,2,CONMEBOL,1,0,1,1,2015,2010,draw,FALSE
2015-07-02,Gibraltar,Åland Islands,Åland Islands,Colombia,2015-07-02 Gibraltar Åland Islands,Gibraltar,Åland Islands,0,0,0,Island Games,TRUE,Jersey,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2015,2010,draw,FALSE
2015-07-04,Chile,Argentina,Chile,Chile,2015-07-04 Chile Argentina,Chile,Argentina,0,0,0,Copa América,FALSE,Chile,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,1,0,1,2015,2010,draw,TRUE
2015-07-19,Trinidad and Tobago,Panama,Panama,Panama,2015-07-19 Trinidad and Tobago Panama,Trinidad and Tobago,Panama,0,2,0,Gold Cup,TRUE,United States,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONCACAF,0,0,0,1,2015,2010,draw,FALSE
2015-07-25,United States,Panama,Panama,United States,2015-07-25 United States Panama,United States,Panama,0,2,0,Gold Cup,FALSE,United States,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2015,2010,draw,FALSE
2015-10-13,El Salvador,Guatemala,Guatemala,Colombia,2015-10-13 El Salvador Guatemala,El Salvador,Guatemala,0,2,0,Friendly,TRUE,United States,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONCACAF,0,0,0,1,2015,2010,draw,FALSE
2016-05-27,Corsica,Basque Country,Basque Country,Colombia,2016-05-27 Corsica Basque Country,Corsica,Basque Country,0,2,0,Friendly,FALSE,France,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2016,2010,draw,FALSE
2016-06-01,United Koreans in Japan,Northern Cyprus,Northern Cyprus,Colombia,2016-06-01 United Koreans in Japan Northern Cyprus,United Koreans in Japan,Northern Cyprus,0,2,0,CONIFA World Football Cup,TRUE,Georgia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2016,2010,draw,FALSE
2016-06-02,Iraqi Kurdistan,Padania,Padania,Colombia,2016-06-02 Iraqi Kurdistan Padania,Iraqi Kurdistan,Padania,0,4,0,CONIFA World Football Cup,TRUE,Georgia,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,Other,0,0,0,1,2016,2010,draw,FALSE
2016-06-03,Bosnia and Herzegovina,Denmark,Bosnia and Herzegovina,Colombia,2016-06-03 Bosnia and Herzegovina Denmark,Bosnia and Herzegovina,Denmark,0,4,0,Kirin Cup,TRUE,Japan,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,UEFA,0,0,0,1,2016,2010,draw,TRUE
2016-06-03,Thailand,Syria,Thailand,Colombia,2016-06-03 Thailand Syria,Thailand,Syria,0,4,0,King's Cup,FALSE,Thailand,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,AFC,0,1,0,1,2016,2010,draw,TRUE
2016-06-03,Vietnam,Hong Kong,Vietnam,Colombia,2016-06-03 Vietnam Hong Kong,Vietnam,Hong Kong,0,4,0,Friendly,TRUE,Myanmar,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,AFC,0,0,0,1,2016,2010,draw,TRUE
2016-06-03,Iraqi Kurdistan,Western Armenia,Western Armenia,Colombia,2016-06-03 Iraqi Kurdistan Western Armenia,Iraqi Kurdistan,Western Armenia,0,0,0,CONIFA World Football Cup,TRUE,Georgia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2016,2010,draw,FALSE
2016-06-03,Chagos Islands,Raetia,Raetia,Colombia,2016-06-03 Chagos Islands Raetia,Chagos Islands,Raetia,0,6,0,CONIFA World Football Cup,TRUE,Georgia,Draw,draw,6,0,0,0,0,1,0,0,0,TRUE,FALSE,0,6,FALSE,0,Other,0,0,0,1,2016,2010,draw,FALSE
2016-06-04,United Koreans in Japan,Iraqi Kurdistan,United Koreans in Japan,United Koreans in Japan,2016-06-04 United Koreans in Japan Iraqi Kurdistan,United Koreans in Japan,Iraqi Kurdistan,0,2,0,CONIFA World Football Cup,TRUE,Georgia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2016,2010,draw,TRUE
2016-06-05,Abkhazia,Panjab,Abkhazia,Colombia,2016-06-05 Abkhazia Panjab,Abkhazia,Panjab,0,2,0,CONIFA World Football Cup,FALSE,Georgia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2016,2010,draw,TRUE
2016-06-11,Papua New Guinea,New Zealand,New Zealand,New Zealand,2016-06-11 Papua New Guinea New Zealand,Papua New Guinea,New Zealand,0,0,0,Oceania Nations Cup,FALSE,Papua New Guinea,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,1,0,1,2016,2010,draw,FALSE
2016-06-17,Peru,Colombia,Colombia,Colombia,2016-06-17 Peru Colombia,Peru,Colombia,0,0,0,Copa América,TRUE,United States,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,0,1,1,2016,2010,draw,FALSE
2016-06-18,Namibia,Botswana,Botswana,Colombia,2016-06-18 Namibia Botswana,Namibia,Botswana,0,2,0,COSAFA Cup,FALSE,Namibia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,1,0,1,2016,2010,draw,FALSE
2016-06-18,South Africa,Lesotho,South Africa,Colombia,2016-06-18 South Africa Lesotho,South Africa,Lesotho,0,2,0,COSAFA Cup,TRUE,Namibia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2016,2010,draw,TRUE
2016-06-19,Zambia,Eswatini,Eswatini,Colombia,2016-06-19 Zambia Eswatini,Zambia,Eswatini,0,0,0,COSAFA Cup,TRUE,Namibia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2016,2010,draw,FALSE
2016-06-22,Botswana,DR Congo,Botswana,Colombia,2016-06-22 Botswana DR Congo,Botswana,DR Congo,0,0,0,COSAFA Cup,TRUE,Namibia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2016,2010,draw,TRUE
2016-06-25,Switzerland,Poland,Poland,Switzerland,2016-06-25 Switzerland Poland,Switzerland,Poland,0,2,0,UEFA Euro,TRUE,France,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,UEFA,1,0,1,1,2016,2010,draw,FALSE
2016-06-26,Argentina,Chile,Chile,Chile,2016-06-26 Argentina Chile,Argentina,Chile,0,0,0,Copa América,TRUE,United States,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CONMEBOL,1,0,1,1,2016,2010,draw,FALSE
2016-06-30,Poland,Portugal,Portugal,Portugal,2016-06-30 Poland Portugal,Poland,Portugal,0,2,0,UEFA Euro,TRUE,France,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,UEFA,1,0,1,1,2016,2010,draw,FALSE
2016-07-02,Germany,Italy,Germany,Italy,2016-07-02 Germany Italy,Germany,Italy,0,2,0,UEFA Euro,TRUE,France,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,TRUE,2,UEFA,1,0,1,1,2016,2010,draw,TRUE
2016-08-01,Felvidék,Kárpátalja,Felvidék,Colombia,2016-08-01 Felvidék Kárpátalja,Felvidék,Kárpátalja,0,2,0,Hungary Heritage Cup,TRUE,Hungary,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2016,2010,draw,TRUE
2017-01-11,Chile,Croatia,Chile,Colombia,2017-01-11 Chile Croatia,Chile,Croatia,0,2,0,Friendly,TRUE,China PR,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CONMEBOL,0,0,0,1,2017,2010,draw,TRUE
2017-01-14,China PR,Croatia,China PR,Colombia,2017-01-14 China PR Croatia,China PR,Croatia,0,2,0,Friendly,FALSE,China PR,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2017,2010,draw,TRUE
2017-01-28,Senegal,Cameroon,Cameroon,Senegal,2017-01-28 Senegal Cameroon,Senegal,Cameroon,0,0,0,African Cup of Nations,TRUE,Gabon,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,TRUE,0,CAF,1,0,1,1,2017,2010,draw,FALSE
2017-02-01,Burkina Faso,Egypt,Egypt,Egypt,2017-02-01 Burkina Faso Egypt,Burkina Faso,Egypt,0,2,0,African Cup of Nations,TRUE,Gabon,Draw,draw,2,0,0,1,0,1,1,0,1,TRUE,FALSE,1,2,TRUE,2,CAF,1,0,1,1,2017,2010,draw,FALSE
2017-06-09,Kárpátalja,Ellan Vannin,Kárpátalja,Colombia,2017-06-09 Kárpátalja Ellan Vannin,Kárpátalja,Ellan Vannin,0,6,0,CONIFA European Football Cup,TRUE,Northern Cyprus,Draw,draw,6,0,0,0,0,1,0,0,0,TRUE,FALSE,0,6,FALSE,0,Other,0,0,0,1,2017,2010,draw,TRUE
2017-06-09,Padania,Abkhazia,Padania,Colombia,2017-06-09 Padania Abkhazia,Padania,Abkhazia,0,0,0,CONIFA European Football Cup,TRUE,Northern Cyprus,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2017,2010,draw,TRUE
2017-06-10,Northern Cyprus,Padania,Padania,Colombia,2017-06-10 Northern Cyprus Padania,Northern Cyprus,Padania,0,2,0,CONIFA European Football Cup,FALSE,Northern Cyprus,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,1,0,1,2017,2010,draw,FALSE
2017-06-28,Portugal,Chile,Chile,Chile,2017-06-28 Portugal Chile,Portugal,Chile,0,0,0,Confederations Cup,TRUE,Russia,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,UEFA,0,0,0,1,2017,2010,draw,FALSE
2017-06-29,Hitra,Western Isles,Western Isles,Colombia,2017-06-29 Hitra Western Isles,Hitra,Western Isles,0,2,0,Island Games,TRUE,Sweden,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2017,2010,draw,FALSE
2017-06-29,Greenland,Menorca,Greenland,Colombia,2017-06-29 Greenland Menorca,Greenland,Menorca,0,2,0,Island Games,TRUE,Sweden,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2017,2010,draw,TRUE
2017-07-01,Namibia,Lesotho,Lesotho,Colombia,2017-07-01 Namibia Lesotho,Namibia,Lesotho,0,0,0,COSAFA Cup,TRUE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2017,2010,draw,FALSE
2017-07-07,Tanzania,Lesotho,Tanzania,Colombia,2017-07-07 Tanzania Lesotho,Tanzania,Lesotho,0,0,0,COSAFA Cup,TRUE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2017,2010,draw,TRUE
2017-07-16,Thailand,Belarus,Thailand,Colombia,2017-07-16 Thailand Belarus,Thailand,Belarus,0,0,0,King's Cup,FALSE,Thailand,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,AFC,0,1,0,1,2017,2010,draw,TRUE
2018-03-21,South Africa,Angola,South Africa,Colombia,2018-03-21 South Africa Angola,South Africa,Angola,0,2,0,Friendly,TRUE,Zambia,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2018,2010,draw,TRUE
2018-03-21,Zambia,Zimbabwe,Zambia,Colombia,2018-03-21 Zambia Zimbabwe,Zambia,Zimbabwe,0,4,0,Friendly,FALSE,Zambia,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,1,0,1,2018,2010,draw,TRUE
2018-03-22,Thailand,Gabon,Thailand,Colombia,2018-03-22 Thailand Gabon,Thailand,Gabon,0,0,0,Friendly,FALSE,Thailand,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,AFC,0,1,0,1,2018,2010,draw,TRUE
2018-03-24,Angola,Zimbabwe,Angola,Colombia,2018-03-24 Angola Zimbabwe,Angola,Zimbabwe,0,4,0,Friendly,TRUE,Zambia,Draw,draw,4,0,0,0,0,1,0,0,0,TRUE,FALSE,0,4,FALSE,0,CAF,0,0,0,1,2018,2010,draw,TRUE
2018-06-02,Zambia,Namibia,Zambia,Colombia,2018-06-02 Zambia Namibia,Zambia,Namibia,0,0,0,COSAFA Cup,TRUE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2018,2010,draw,TRUE
2018-06-03,Andorra,Cape Verde,Cape Verde,Colombia,2018-06-03 Andorra Cape Verde,Andorra,Cape Verde,0,0,0,Friendly,TRUE,Portugal,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2018,2010,draw,FALSE
2018-06-03,South Africa,Madagascar,Madagascar,Colombia,2018-06-03 South Africa Madagascar,South Africa,Madagascar,0,0,0,COSAFA Cup,FALSE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,1,0,1,2018,2010,draw,FALSE
2018-06-03,Zimbabwe,Botswana,Zimbabwe,Colombia,2018-06-03 Zimbabwe Botswana,Zimbabwe,Botswana,0,2,0,COSAFA Cup,TRUE,South Africa,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,CAF,0,0,0,1,2018,2010,draw,TRUE
2018-06-05,Matabeleland,Kabylia,Kabylia,Colombia,2018-06-05 Matabeleland Kabylia,Matabeleland,Kabylia,0,0,0,CONIFA World Football Cup,TRUE,England,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2018,2010,draw,FALSE
2018-06-06,Lesotho,Zimbabwe,Zimbabwe,Colombia,2018-06-06 Lesotho Zimbabwe,Lesotho,Zimbabwe,0,0,0,COSAFA Cup,TRUE,South Africa,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,CAF,0,0,0,1,2018,2010,draw,FALSE
2018-06-09,Tibet,United Koreans in Japan,United Koreans in Japan,Colombia,2018-06-09 Tibet United Koreans in Japan,Tibet,United Koreans in Japan,0,2,0,CONIFA World Football Cup,TRUE,England,Draw,draw,2,0,0,0,0,1,0,0,0,TRUE,FALSE,0,2,FALSE,0,Other,0,0,0,1,2018,2010,draw,FALSE
2018-06-09,Panjab,Cascadia,Panjab,Colombia,2018-06-09 Panjab Cascadia,Panjab,Cascadia,0,6,0,CONIFA World Football Cup,TRUE,England,Draw,draw,6,0,0,0,0,1,0,0,0,TRUE,FALSE,0,6,FALSE,0,Other,0,0,0,1,2018,2010,draw,TRUE
2018-06-09,Padania,Székely Land,Padania,Colombia,2018-06-09 Padania Székely Land,Padania,Székely Land,0,0,0,CONIFA World Football Cup,TRUE,England,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2018,2010,draw,TRUE
2018-06-09,Northern Cyprus,Kárpátalja,Kárpátalja,Colombia,2018-06-09 Northern Cyprus Kárpátalja,Northern Cyprus,Kárpátalja,0,0,0,CONIFA World Football Cup,TRUE,England,Draw,draw,0,0,0,0,0,1,0,0,0,TRUE,FALSE,0,0,FALSE,0,Other,0,0,0,1,2018,2010,draw,FALSE
2018-07-01,Russia,Spain,Russia,Spain,2018-07-01 Russia Spain,Russia,Spain,0,2,0,FIFA World Cup,FALSE,Russia,Draw,draw,2,0,1,0,0,1,0,0,0,TRUE,FALSE,0,2,TRUE,2,UEFA,1,1,0,1,2018,2010,draw,TRUE
2018-07-01,Croatia,Denmark,Croatia,Denmark,2018-07-01 Croatia Denmark,Croatia,Denmark,0,2,0,FIFA World Cup,TRUE,Russia,Draw,draw,2,1,0,0,0,1,0,1,-1,TRUE,FALSE,-1,2,TRUE,2,UEFA,1,0,1,1,2018,2010,draw,TRUE
